movie,count,popularity
1079,304,0.05033112582781457
1485,304,0.05033112582781457
1716,304,0.05033112582781457
389,304,0.05033112582781457
1363,303,0.05016556291390729
592,303,0.05016556291390729
1628,302,0.05
1501,302,0.05
874,302,0.05
907,302,0.05
544,302,0.05
1073,301,0.04983443708609272
1243,301,0.04983443708609272
650,301,0.04983443708609272
2491,301,0.04983443708609272
1474,301,0.04983443708609272
751,300,0.04966887417218543
2039,300,0.04966887417218543
1029,300,0.04966887417218543
2292,300,0.04966887417218543
984,300,0.04966887417218543
1457,299,0.04950331125827814
356,298,0.04933774834437086
1107,298,0.04933774834437086
604,298,0.04933774834437086
1171,298,0.04933774834437086
888,298,0.04933774834437086
1299,297,0.049172185430463575
300,297,0.049172185430463575
1334,296,0.04900662251655629
627,295,0.048841059602649006
353,295,0.048841059602649006
1634,295,0.048841059602649006
1724,295,0.048841059602649006
1557,295,0.048841059602649006
2133,295,0.048841059602649006
1139,295,0.048841059602649006
1666,295,0.048841059602649006
1403,294,0.04867549668874172
824,294,0.04867549668874172
2416,294,0.04867549668874172
1221,293,0.04850993377483444
671,293,0.04850993377483444
1921,292,0.048344370860927154
985,292,0.048344370860927154
722,291,0.04817880794701987
636,291,0.04817880794701987
1407,291,0.04817880794701987
1265,290,0.048013245033112585
1426,289,0.0478476821192053
2058,289,0.0478476821192053
1568,289,0.0478476821192053
1044,288,0.04768211920529802
806,288,0.04768211920529802
458,288,0.04768211920529802
2847,287,0.047516556291390726
1076,287,0.047516556291390726
1082,286,0.04735099337748344
835,286,0.04735099337748344
1871,286,0.04735099337748344
710,285,0.04718543046357616
613,285,0.04718543046357616
1401,285,0.04718543046357616
1962,285,0.04718543046357616
1059,285,0.04718543046357616
980,284,0.04701986754966887
466,284,0.04701986754966887
1722,284,0.04701986754966887
2141,282,0.046688741721854304
883,281,0.04652317880794702
1010,281,0.04652317880794702
893,280,0.046357615894039736
1575,280,0.046357615894039736
989,280,0.046357615894039736
915,280,0.046357615894039736
1753,280,0.046357615894039736
1229,279,0.04619205298013245
1619,279,0.04619205298013245
1093,278,0.04602649006622517
1017,278,0.04602649006622517
429,277,0.04586092715231788
1902,277,0.04586092715231788
819,277,0.04586092715231788
1673,277,0.04586092715231788
1553,276,0.0456953642384106
2250,276,0.0456953642384106
628,276,0.0456953642384106
1738,276,0.0456953642384106
652,275,0.04552980132450331
1009,275,0.04552980132450331
1631,275,0.04552980132450331
1311,274,0.045364238410596024
1385,274,0.045364238410596024
1808,274,0.045364238410596024
1520,274,0.045364238410596024
1462,274,0.045364238410596024
709,273,0.04519867549668874
430,273,0.04519867549668874
957,273,0.04519867549668874
1925,273,0.04519867549668874
966,273,0.04519867549668874
2135,272,0.045033112582781455
1984,272,0.045033112582781455
1658,271,0.04486754966887417
1848,271,0.04486754966887417
721,271,0.04486754966887417
1922,271,0.04486754966887417
736,271,0.04486754966887417
397,270,0.04470198675496689
685,269,0.0445364238410596
2556,269,0.0445364238410596
1235,269,0.0445364238410596
851,269,0.0445364238410596
391,269,0.0445364238410596
1447,268,0.04437086092715232
1810,268,0.04437086092715232
602,268,0.04437086092715232
1384,268,0.04437086092715232
1327,268,0.04437086092715232
2057,267,0.044205298013245034
1772,267,0.044205298013245034
2474,267,0.044205298013245034
1657,267,0.044205298013245034
1269,267,0.044205298013245034
1703,266,0.04403973509933775
1543,266,0.04403973509933775
1416,266,0.04403973509933775
1955,266,0.04403973509933775
1364,266,0.04403973509933775
889,266,0.04403973509933775
706,266,0.04403973509933775
1672,265,0.043874172185430466
1468,265,0.043874172185430466
303,265,0.043874172185430466
1982,265,0.043874172185430466
279,264,0.04370860927152318
914,264,0.04370860927152318
1332,264,0.04370860927152318
1824,264,0.04370860927152318
1138,264,0.04370860927152318
791,264,0.04370860927152318
844,263,0.0435430463576159
550,263,0.0435430463576159
498,263,0.0435430463576159
1045,262,0.043377483443708606
1899,262,0.043377483443708606
796,261,0.04321192052980132
1623,260,0.04304635761589404
103,259,0.04288079470198675
2094,259,0.04288079470198675
1714,259,0.04288079470198675
368,259,0.04288079470198675
1025,259,0.04288079470198675
901,259,0.04288079470198675
689,258,0.04271523178807947
2264,258,0.04271523178807947
1062,258,0.04271523178807947
674,257,0.042549668874172185
1612,257,0.042549668874172185
1339,257,0.042549668874172185
1999,256,0.0423841059602649
1737,256,0.0423841059602649
1839,256,0.0423841059602649
2099,254,0.04205298013245033
986,254,0.04205298013245033
2633,254,0.04205298013245033
2417,253,0.04188741721854305
1639,253,0.04188741721854305
1574,253,0.04188741721854305
1174,252,0.041721854304635764
2033,252,0.041721854304635764
1663,252,0.041721854304635764
875,252,0.041721854304635764
1481,251,0.04155629139072848
1817,251,0.04155629139072848
569,251,0.04155629139072848
1635,251,0.04155629139072848
1366,250,0.041390728476821195
1919,250,0.041390728476821195
1710,249,0.041225165562913904
624,249,0.041225165562913904
1524,248,0.04105960264900662
1536,248,0.04105960264900662
1865,248,0.04105960264900662
1425,247,0.040894039735099336
1367,247,0.040894039735099336
973,246,0.04072847682119205
1690,246,0.04072847682119205
1652,246,0.04072847682119205
1991,245,0.04056291390728477
1357,245,0.04056291390728477
1608,245,0.04056291390728477
2353,245,0.04056291390728477
2489,245,0.04056291390728477
1284,244,0.04039735099337748
1222,244,0.04039735099337748
1471,244,0.04039735099337748
2379,244,0.04039735099337748
1942,243,0.0402317880794702
239,242,0.040066225165562915
1852,242,0.040066225165562915
1811,242,0.040066225165562915
1987,242,0.040066225165562915
1894,242,0.040066225165562915
1281,241,0.03990066225165563
1286,241,0.03990066225165563
1879,241,0.03990066225165563
1507,241,0.03990066225165563
1386,240,0.039735099337748346
1598,240,0.039735099337748346
1321,239,0.03956953642384106
1196,239,0.03956953642384106
2577,239,0.03956953642384106
2200,239,0.03956953642384106
1217,239,0.03956953642384106
1047,239,0.03956953642384106
1540,238,0.03940397350993378
2299,238,0.03940397350993378
2540,238,0.03940397350993378
578,238,0.03940397350993378
1121,238,0.03940397350993378
2679,238,0.03940397350993378
1306,237,0.03923841059602649
1829,237,0.03923841059602649
1142,237,0.03923841059602649
2148,236,0.0390728476821192
1097,236,0.0390728476821192
1915,236,0.0390728476821192
640,236,0.0390728476821192
2055,235,0.03890728476821192
1324,235,0.03890728476821192
2214,235,0.03890728476821192
1654,235,0.03890728476821192
2056,234,0.038741721854304634
653,234,0.038741721854304634
2047,234,0.038741721854304634
2300,233,0.03857615894039735
1335,233,0.03857615894039735
1175,233,0.03857615894039735
1969,233,0.03857615894039735
1903,233,0.03857615894039735
823,232,0.038410596026490065
181,232,0.038410596026490065
1314,232,0.038410596026490065
948,232,0.038410596026490065
413,232,0.038410596026490065
440,232,0.038410596026490065
1411,231,0.03824503311258278
1220,231,0.03824503311258278
1576,231,0.03824503311258278
2028,231,0.03824503311258278
1125,230,0.0380794701986755
1682,230,0.0380794701986755
1906,230,0.0380794701986755
2231,230,0.0380794701986755
2425,229,0.03791390728476821
1878,229,0.03791390728476821
1398,228,0.03774834437086093
1605,228,0.03774834437086093
1979,228,0.03774834437086093
1360,228,0.03774834437086093
185,227,0.037582781456953644
1841,227,0.037582781456953644
933,227,0.037582781456953644
1408,226,0.03741721854304636
1794,226,0.03741721854304636
2259,226,0.03741721854304636
1927,225,0.037251655629139076
1600,225,0.037251655629139076
2372,225,0.037251655629139076
1844,225,0.037251655629139076
672,224,0.03708609271523179
478,224,0.03708609271523179
967,224,0.03708609271523179
1933,223,0.0369205298013245
764,223,0.0369205298013245
1110,223,0.0369205298013245
1546,223,0.0369205298013245
2116,222,0.036754966887417216
579,222,0.036754966887417216
1826,222,0.036754966887417216
2170,222,0.036754966887417216
393,222,0.036754966887417216
2555,221,0.03658940397350993
441,221,0.03658940397350993
1099,221,0.03658940397350993
2350,221,0.03658940397350993
1859,221,0.03658940397350993
670,221,0.03658940397350993
2042,220,0.03642384105960265
1302,220,0.03642384105960265
2098,220,0.03642384105960265
2727,220,0.03642384105960265
882,220,0.03642384105960265
761,220,0.03642384105960265
1624,219,0.03625827814569536
225,219,0.03625827814569536
616,219,0.03625827814569536
1442,219,0.03625827814569536
1789,219,0.03625827814569536
301,219,0.03625827814569536
946,219,0.03625827814569536
1835,219,0.03625827814569536
228,218,0.03609271523178808
1594,218,0.03609271523178808
1189,218,0.03609271523178808
1957,217,0.035927152317880795
1380,217,0.035927152317880795
247,217,0.035927152317880795
913,217,0.035927152317880795
1128,216,0.03576158940397351
2175,216,0.03576158940397351
811,216,0.03576158940397351
1989,216,0.03576158940397351
2216,216,0.03576158940397351
1496,216,0.03576158940397351
1322,215,0.03559602649006623
513,215,0.03559602649006623
1564,215,0.03559602649006623
70,215,0.03559602649006623
1020,215,0.03559602649006623
2180,215,0.03559602649006623
1813,215,0.03559602649006623
2149,215,0.03559602649006623
930,214,0.03543046357615894
1317,213,0.03526490066225166
1188,213,0.03526490066225166
1551,213,0.03526490066225166
1239,213,0.03526490066225166
1728,213,0.03526490066225166
330,213,0.03526490066225166
807,213,0.03526490066225166
2043,213,0.03526490066225166
1860,212,0.035099337748344374
1438,212,0.035099337748344374
1783,212,0.035099337748344374
773,212,0.035099337748344374
2535,212,0.035099337748344374
1400,211,0.03493377483443708
1745,211,0.03493377483443708
621,211,0.03493377483443708
2327,211,0.03493377483443708
2409,210,0.0347682119205298
2093,210,0.0347682119205298
2552,210,0.0347682119205298
1319,210,0.0347682119205298
407,210,0.0347682119205298
261,209,0.034602649006622514
1950,209,0.034602649006622514
1086,209,0.034602649006622514
1650,208,0.03443708609271523
2233,208,0.03443708609271523
2222,208,0.03443708609271523
2891,207,0.034271523178807946
1931,207,0.034271523178807946
1494,206,0.03410596026490066
780,206,0.03410596026490066
708,206,0.03410596026490066
2328,206,0.03410596026490066
1561,206,0.03410596026490066
1840,206,0.03410596026490066
1191,206,0.03410596026490066
744,206,0.03410596026490066
298,205,0.03394039735099338
1549,205,0.03394039735099338
943,205,0.03394039735099338
1559,204,0.03377483443708609
1207,204,0.03377483443708609
774,203,0.03360927152317881
1057,203,0.03360927152317881
1870,203,0.03360927152317881
2293,203,0.03360927152317881
570,203,0.03360927152317881
1978,202,0.033443708609271525
80,202,0.033443708609271525
2569,202,0.033443708609271525
1415,202,0.033443708609271525
1562,201,0.03327814569536424
1266,201,0.03327814569536424
346,201,0.03327814569536424
2102,201,0.03327814569536424
1035,201,0.03327814569536424
2241,201,0.03327814569536424
548,200,0.033112582781456956
2051,200,0.033112582781456956
1812,200,0.033112582781456956
826,200,0.033112582781456956
2438,200,0.033112582781456956
768,200,0.033112582781456956
1124,199,0.03294701986754967
1233,199,0.03294701986754967
1318,199,0.03294701986754967
1693,199,0.03294701986754967
2524,199,0.03294701986754967
2431,199,0.03294701986754967
1505,199,0.03294701986754967
1743,199,0.03294701986754967
1491,199,0.03294701986754967
307,199,0.03294701986754967
786,198,0.03278145695364238
1996,198,0.03278145695364238
637,198,0.03278145695364238
2020,198,0.03278145695364238
2000,198,0.03278145695364238
373,198,0.03278145695364238
2155,198,0.03278145695364238
2286,197,0.0326158940397351
1601,196,0.03245033112582781
1625,196,0.03245033112582781
2267,195,0.03228476821192053
2115,195,0.03228476821192053
1748,195,0.03228476821192053
1732,195,0.03228476821192053
1379,195,0.03228476821192053
2525,195,0.03228476821192053
1435,194,0.032119205298013244
677,194,0.032119205298013244
2130,194,0.032119205298013244
821,194,0.032119205298013244
285,194,0.032119205298013244
1928,194,0.032119205298013244
1440,193,0.03195364238410596
1515,193,0.03195364238410596
1108,193,0.03195364238410596
2378,193,0.03195364238410596
822,192,0.031788079470198675
2279,192,0.031788079470198675
2436,191,0.03162251655629139
1261,191,0.03162251655629139
1954,190,0.03145695364238411
2239,190,0.03145695364238411
2332,190,0.03145695364238411
1477,190,0.03145695364238411
1607,190,0.03145695364238411
309,189,0.03129139072847682
2648,189,0.03129139072847682
2420,189,0.03129139072847682
1089,189,0.03129139072847682
2019,189,0.03129139072847682
540,189,0.03129139072847682
2167,189,0.03129139072847682
1180,189,0.03129139072847682
649,189,0.03129139072847682
679,189,0.03129139072847682
1028,188,0.031125827814569535
1452,188,0.031125827814569535
1680,188,0.031125827814569535
1247,188,0.031125827814569535
1203,187,0.03096026490066225
11,187,0.03096026490066225
863,187,0.03096026490066225
1461,187,0.03096026490066225
1315,187,0.03096026490066225
503,187,0.03096026490066225
313,186,0.030794701986754967
1643,186,0.030794701986754967
659,186,0.030794701986754967
626,186,0.030794701986754967
827,185,0.030629139072847682
2025,185,0.030629139072847682
971,185,0.030629139072847682
2212,185,0.030629139072847682
1689,185,0.030629139072847682
380,184,0.030463576158940398
1458,183,0.030298013245033114
997,183,0.030298013245033114
1736,183,0.030298013245033114
2255,183,0.030298013245033114
1866,183,0.030298013245033114
1021,183,0.030298013245033114
1434,182,0.030132450331125826
2503,182,0.030132450331125826
1580,182,0.030132450331125826
1026,182,0.030132450331125826
992,182,0.030132450331125826
2352,182,0.030132450331125826
2481,181,0.029966887417218542
2670,181,0.029966887417218542
2333,181,0.029966887417218542
1090,180,0.029801324503311258
455,180,0.029801324503311258
1929,180,0.029801324503311258
899,180,0.029801324503311258
1875,180,0.029801324503311258
1470,180,0.029801324503311258
1721,179,0.029635761589403974
496,179,0.029635761589403974
1555,179,0.029635761589403974
2599,179,0.029635761589403974
1522,179,0.029635761589403974
1966,179,0.029635761589403974
1630,179,0.029635761589403974
2501,179,0.029635761589403974
1187,179,0.029635761589403974
1169,179,0.029635761589403974
2782,178,0.02947019867549669
1227,178,0.02947019867549669
996,178,0.02947019867549669
1429,178,0.02947019867549669
1941,177,0.029304635761589405
443,177,0.029304635761589405
1518,177,0.029304635761589405
2705,177,0.029304635761589405
1904,177,0.029304635761589405
2532,176,0.02913907284768212
2240,176,0.02913907284768212
339,176,0.02913907284768212
1992,176,0.02913907284768212
2400,176,0.02913907284768212
747,176,0.02913907284768212
1204,175,0.028973509933774833
2049,175,0.028973509933774833
1706,175,0.028973509933774833
1013,175,0.028973509933774833
2470,175,0.028973509933774833
2836,174,0.02880794701986755
1460,174,0.02880794701986755
2418,174,0.02880794701986755
2402,174,0.02880794701986755
841,174,0.02880794701986755
1593,173,0.028642384105960265
1911,173,0.028642384105960265
2122,173,0.028642384105960265
1502,172,0.02847682119205298
1060,172,0.02847682119205298
2172,172,0.02847682119205298
2565,171,0.028311258278145696
2215,171,0.028311258278145696
924,171,0.028311258278145696
250,171,0.028311258278145696
1814,171,0.028311258278145696
684,171,0.028311258278145696
1538,171,0.028311258278145696
634,171,0.028311258278145696
450,170,0.028145695364238412
660,170,0.028145695364238412
572,170,0.028145695364238412
2386,170,0.028145695364238412
1838,170,0.028145695364238412
1679,169,0.027980132450331124
2220,169,0.027980132450331124
1206,169,0.027980132450331124
2570,169,0.027980132450331124
1708,169,0.027980132450331124
1421,169,0.027980132450331124
1532,168,0.02781456953642384
1842,168,0.02781456953642384
1854,168,0.02781456953642384
422,168,0.02781456953642384
2323,168,0.02781456953642384
1973,168,0.02781456953642384
1186,168,0.02781456953642384
1757,168,0.02781456953642384
1993,167,0.027649006622516556
1917,167,0.027649006622516556
1534,167,0.027649006622516556
1330,167,0.027649006622516556
1845,167,0.027649006622516556
1940,167,0.027649006622516556
2159,166,0.02748344370860927
1573,166,0.02748344370860927
1968,166,0.02748344370860927
1224,166,0.02748344370860927
1245,166,0.02748344370860927
1686,166,0.02748344370860927
1731,166,0.02748344370860927
2064,165,0.027317880794701987
2031,165,0.027317880794701987
1268,165,0.027317880794701987
1144,165,0.027317880794701987
2949,164,0.027152317880794703
927,164,0.027152317880794703
1795,164,0.027152317880794703
1659,164,0.027152317880794703
100,164,0.027152317880794703
1354,164,0.027152317880794703
2174,164,0.027152317880794703
789,163,0.026986754966887416
2802,163,0.026986754966887416
2674,163,0.026986754966887416
1136,163,0.026986754966887416
2183,163,0.026986754966887416
398,163,0.026986754966887416
1977,162,0.02682119205298013
906,162,0.02682119205298013
408,162,0.02682119205298013
1116,162,0.02682119205298013
2067,162,0.02682119205298013
1436,162,0.02682119205298013
2377,161,0.026655629139072847
2059,161,0.026655629139072847
1506,161,0.026655629139072847
2392,161,0.026655629139072847
1374,161,0.026655629139072847
2013,161,0.026655629139072847
1512,161,0.026655629139072847
360,161,0.026655629139072847
2895,161,0.026655629139072847
456,160,0.026490066225165563
165,160,0.026490066225165563
1961,160,0.026490066225165563
1399,160,0.026490066225165563
477,160,0.026490066225165563
232,160,0.026490066225165563
1159,160,0.026490066225165563
2427,160,0.026490066225165563
2262,160,0.026490066225165563
2627,159,0.02632450331125828
1775,158,0.026158940397350994
781,158,0.026158940397350994
2911,158,0.026158940397350994
2494,158,0.026158940397350994
2510,157,0.02599337748344371
1958,157,0.02599337748344371
1768,157,0.02599337748344371
1214,157,0.02599337748344371
2514,157,0.02599337748344371
2541,156,0.025827814569536423
1677,156,0.025827814569536423
2004,156,0.025827814569536423
2080,156,0.025827814569536423
1858,156,0.025827814569536423
2065,156,0.025827814569536423
654,156,0.025827814569536423
1916,155,0.02566225165562914
1660,155,0.02566225165562914
2101,155,0.02566225165562914
1533,155,0.02566225165562914
2199,155,0.02566225165562914
2136,154,0.025496688741721854
595,154,0.025496688741721854
347,154,0.025496688741721854
2126,154,0.025496688741721854
1342,153,0.02533112582781457
2366,153,0.02533112582781457
384,153,0.02533112582781457
490,153,0.02533112582781457
2398,152,0.025165562913907286
2251,152,0.025165562913907286
1390,152,0.025165562913907286
1223,151,0.025
1134,151,0.025
1445,151,0.025
314,151,0.025
1742,151,0.025
1602,150,0.024834437086092714
1727,149,0.02466887417218543
1603,149,0.02466887417218543
1391,149,0.02466887417218543
2855,149,0.02466887417218543
1132,149,0.02466887417218543
1986,148,0.024503311258278145
253,148,0.024503311258278145
2230,148,0.024503311258278145
1696,148,0.024503311258278145
1770,148,0.024503311258278145
1618,148,0.024503311258278145
1565,148,0.024503311258278145
1296,147,0.02433774834437086
2015,147,0.02433774834437086
2131,147,0.02433774834437086
1909,147,0.02433774834437086
2444,147,0.02433774834437086
2161,147,0.02433774834437086
1891,147,0.02433774834437086
1337,147,0.02433774834437086
1648,146,0.024172185430463577
1599,146,0.024172185430463577
1642,146,0.024172185430463577
1834,146,0.024172185430463577
2611,146,0.024172185430463577
1850,146,0.024172185430463577
2117,146,0.024172185430463577
779,145,0.024006622516556293
2796,145,0.024006622516556293
2082,145,0.024006622516556293
249,145,0.024006622516556293
1560,145,0.024006622516556293
1511,145,0.024006622516556293
2204,145,0.024006622516556293
1164,144,0.02384105960264901
1695,144,0.02384105960264901
928,144,0.02384105960264901
536,144,0.02384105960264901
1700,144,0.02384105960264901
2072,144,0.02384105960264901
2376,144,0.02384105960264901
2208,144,0.02384105960264901
1152,144,0.02384105960264901
952,144,0.02384105960264901
1479,144,0.02384105960264901
951,143,0.02367549668874172
1678,143,0.02367549668874172
1219,143,0.02367549668874172
248,143,0.02367549668874172
2038,143,0.02367549668874172
154,143,0.02367549668874172
2884,142,0.023509933774834436
1056,142,0.023509933774834436
854,142,0.023509933774834436
956,141,0.023344370860927152
2187,141,0.023344370860927152
1988,141,0.023344370860927152
1614,141,0.023344370860927152
245,141,0.023344370860927152
2743,141,0.023344370860927152
1638,141,0.023344370860927152
2551,141,0.023344370860927152
1970,141,0.023344370860927152
1920,141,0.023344370860927152
1972,141,0.023344370860927152
1422,141,0.023344370860927152
1350,141,0.023344370860927152
1343,140,0.023178807947019868
2745,140,0.023178807947019868
2146,140,0.023178807947019868
1395,140,0.023178807947019868
2069,140,0.023178807947019868
1353,140,0.023178807947019868
3043,139,0.023013245033112584
1495,139,0.023013245033112584
1751,139,0.023013245033112584
2138,139,0.023013245033112584
1747,139,0.023013245033112584
1373,139,0.023013245033112584
1945,139,0.023013245033112584
1882,138,0.0228476821192053
1437,138,0.0228476821192053
607,138,0.0228476821192053
271,138,0.0228476821192053
1697,137,0.022682119205298012
1930,137,0.022682119205298012
2502,137,0.022682119205298012
2184,136,0.022516556291390728
1291,136,0.022516556291390728
1767,136,0.022516556291390728
947,136,0.022516556291390728
1588,136,0.022516556291390728
1615,136,0.022516556291390728
2017,136,0.022516556291390728
2203,135,0.022350993377483443
2014,135,0.022350993377483443
1853,135,0.022350993377483443
1040,135,0.022350993377483443
1140,135,0.022350993377483443
1055,135,0.022350993377483443
1305,135,0.022350993377483443
961,135,0.022350993377483443
1709,135,0.022350993377483443
36,135,0.022350993377483443
2008,134,0.02218543046357616
2294,134,0.02218543046357616
2688,134,0.02218543046357616
2349,134,0.02218543046357616
2467,134,0.02218543046357616
2659,133,0.022019867549668875
2385,133,0.022019867549668875
1372,133,0.022019867549668875
2654,133,0.022019867549668875
1975,133,0.022019867549668875
1443,133,0.022019867549668875
378,133,0.022019867549668875
2234,133,0.022019867549668875
1287,132,0.02185430463576159
2305,132,0.02185430463576159
1897,132,0.02185430463576159
2448,131,0.021688741721854303
1478,131,0.021688741721854303
818,131,0.021688741721854303
1827,131,0.021688741721854303
2289,131,0.021688741721854303
1002,131,0.021688741721854303
1249,130,0.02152317880794702
2273,130,0.02152317880794702
1669,130,0.02152317880794702
2466,130,0.02152317880794702
1199,130,0.02152317880794702
1637,130,0.02152317880794702
1734,129,0.021357615894039735
1692,129,0.021357615894039735
1257,129,0.021357615894039735
2435,129,0.021357615894039735
1323,129,0.021357615894039735
1389,129,0.021357615894039735
1483,129,0.021357615894039735
2550,129,0.021357615894039735
2870,128,0.02119205298013245
1918,128,0.02119205298013245
2061,128,0.02119205298013245
2071,128,0.02119205298013245
1749,128,0.02119205298013245
1926,128,0.02119205298013245
2625,128,0.02119205298013245
2899,128,0.02119205298013245
1146,128,0.02119205298013245
778,128,0.02119205298013245
1735,127,0.021026490066225166
1861,127,0.021026490066225166
2322,127,0.021026490066225166
2943,127,0.021026490066225166
1971,127,0.021026490066225166
1756,127,0.021026490066225166
2329,127,0.021026490066225166
2389,127,0.021026490066225166
757,127,0.021026490066225166
2223,126,0.020860927152317882
223,126,0.020860927152317882
2637,126,0.020860927152317882
1883,126,0.020860927152317882
1790,126,0.020860927152317882
1547,125,0.020695364238410598
2344,125,0.020695364238410598
2341,124,0.02052980132450331
2784,124,0.02052980132450331
820,124,0.02052980132450331
2896,124,0.02052980132450331
1769,123,0.020364238410596026
2779,123,0.020364238410596026
574,123,0.020364238410596026
2517,123,0.020364238410596026
2165,123,0.020364238410596026
2275,122,0.02019867549668874
1428,122,0.02019867549668874
403,122,0.02019867549668874
1521,122,0.02019867549668874
2105,122,0.02019867549668874
707,122,0.02019867549668874
1349,121,0.020033112582781457
2006,121,0.020033112582781457
1681,121,0.020033112582781457
2492,121,0.020033112582781457
2016,121,0.020033112582781457
402,121,0.020033112582781457
2089,121,0.020033112582781457
1378,121,0.020033112582781457
938,121,0.020033112582781457
2182,121,0.020033112582781457
1995,121,0.020033112582781457
1414,120,0.019867549668874173
1720,120,0.019867549668874173
1857,120,0.019867549668874173
2270,120,0.019867549668874173
805,119,0.01970198675496689
920,119,0.01970198675496689
942,119,0.01970198675496689
2317,119,0.01970198675496689
1886,119,0.01970198675496689
2618,119,0.01970198675496689
2337,119,0.01970198675496689
1487,119,0.01970198675496689
1370,118,0.0195364238410596
1569,118,0.0195364238410596
2334,118,0.0195364238410596
1766,118,0.0195364238410596
912,118,0.0195364238410596
2630,117,0.019370860927152317
2516,117,0.019370860927152317
421,117,0.019370860927152317
2202,117,0.019370860927152317
1279,117,0.019370860927152317
2285,117,0.019370860927152317
2145,116,0.019205298013245033
1739,116,0.019205298013245033
1707,116,0.019205298013245033
2965,116,0.019205298013245033
1964,116,0.019205298013245033
2641,116,0.019205298013245033
1876,116,0.019205298013245033
1646,115,0.01903973509933775
1750,115,0.01903973509933775
1463,114,0.018874172185430464
886,114,0.018874172185430464
2124,114,0.018874172185430464
235,114,0.018874172185430464
1815,114,0.018874172185430464
2156,113,0.01870860927152318
2651,113,0.01870860927152318
2197,113,0.01870860927152318
2673,113,0.01870860927152318
2980,113,0.01870860927152318
2523,113,0.01870860927152318
2365,113,0.01870860927152318
2537,113,0.01870860927152318
2623,113,0.01870860927152318
2388,112,0.018543046357615896
1816,112,0.018543046357615896
2393,112,0.018543046357615896
2193,112,0.018543046357615896
2077,112,0.018543046357615896
2318,112,0.018543046357615896
1636,112,0.018543046357615896
1183,112,0.018543046357615896
902,112,0.018543046357615896
944,111,0.018377483443708608
2265,111,0.018377483443708608
2962,111,0.018377483443708608
2702,111,0.018377483443708608
969,110,0.018211920529801324
995,110,0.018211920529801324
2134,110,0.018211920529801324
1388,110,0.018211920529801324
2086,109,0.01804635761589404
1905,109,0.01804635761589404
1074,109,0.01804635761589404
1872,109,0.01804635761589404
1936,109,0.01804635761589404
254,108,0.017880794701986755
2078,108,0.017880794701986755
2095,108,0.017880794701986755
2624,108,0.017880794701986755
2468,108,0.017880794701986755
395,108,0.017880794701986755
1822,107,0.01771523178807947
2121,107,0.01771523178807947
2040,107,0.01771523178807947
1143,107,0.01771523178807947
1694,107,0.01771523178807947
2521,107,0.01771523178807947
598,107,0.01771523178807947
2120,106,0.017549668874172187
1718,106,0.017549668874172187
2164,106,0.017549668874172187
2316,106,0.017549668874172187
1446,106,0.017549668874172187
2644,105,0.0173841059602649
262,105,0.0173841059602649
1544,105,0.0173841059602649
1252,105,0.0173841059602649
1307,105,0.0173841059602649
476,105,0.0173841059602649
1733,105,0.0173841059602649
2634,105,0.0173841059602649
2238,105,0.0173841059602649
1704,105,0.0173841059602649
473,105,0.0173841059602649
2176,104,0.017218543046357615
1889,104,0.017218543046357615
1178,104,0.017218543046357615
2314,104,0.017218543046357615
492,104,0.017218543046357615
2313,104,0.017218543046357615
1823,104,0.017218543046357615
2026,104,0.017218543046357615
2754,104,0.017218543046357615
1246,103,0.01705298013245033
2475,103,0.01705298013245033
224,103,0.01705298013245033
2324,103,0.01705298013245033
1828,103,0.01705298013245033
2288,103,0.01705298013245033
1571,103,0.01705298013245033
2805,102,0.016887417218543047
2433,102,0.016887417218543047
3025,102,0.016887417218543047
2143,102,0.016887417218543047
2370,102,0.016887417218543047
2321,102,0.016887417218543047
2655,102,0.016887417218543047
2529,102,0.016887417218543047
1953,102,0.016887417218543047
2683,102,0.016887417218543047
1653,102,0.016887417218543047
1934,101,0.016721854304635762
2173,101,0.016721854304635762
1699,101,0.016721854304635762
1698,101,0.016721854304635762
2869,101,0.016721854304635762
1898,101,0.016721854304635762
2506,101,0.016721854304635762
3022,100,0.016556291390728478
867,100,0.016556291390728478
2035,100,0.016556291390728478
1392,100,0.016556291390728478
3120,100,0.016556291390728478
2210,100,0.016556291390728478
2076,100,0.016556291390728478
1908,100,0.016556291390728478
241,100,0.016556291390728478
427,100,0.016556291390728478
1065,100,0.016556291390728478
1956,100,0.016556291390728478
2361,100,0.016556291390728478
1683,99,0.01639072847682119
2959,99,0.01639072847682119
2254,99,0.01639072847682119
1819,99,0.01639072847682119
2769,99,0.01639072847682119
2088,99,0.01639072847682119
1932,99,0.01639072847682119
2731,98,0.016225165562913906
1981,98,0.016225165562913906
2347,98,0.016225165562913906
2519,98,0.016225165562913906
1473,98,0.016225165562913906
1701,98,0.016225165562913906
2974,98,0.016225165562913906
1719,97,0.016059602649006622
2387,97,0.016059602649006622
1621,97,0.016059602649006622
2920,97,0.016059602649006622
2553,97,0.016059602649006622
1796,97,0.016059602649006622
2542,97,0.016059602649006622
2306,97,0.016059602649006622
2770,97,0.016059602649006622
2236,96,0.015894039735099338
2205,96,0.015894039735099338
2739,96,0.015894039735099338
2429,96,0.015894039735099338
1647,96,0.015894039735099338
1484,96,0.015894039735099338
1786,96,0.015894039735099338
2319,96,0.015894039735099338
2249,95,0.015728476821192054
2714,95,0.015728476821192054
289,95,0.015728476821192054
2421,95,0.015728476821192054
1552,95,0.015728476821192054
