artist,count,popularity
2272,119,0.03966666666666667
2381,119,0.03966666666666667
2205,119,0.03966666666666667
4294,119,0.03966666666666667
8120,119,0.03966666666666667
7929,119,0.03966666666666667
2367,119,0.03966666666666667
3169,119,0.03966666666666667
421,119,0.03966666666666667
822,119,0.03966666666666667
818,119,0.03966666666666667
5977,119,0.03966666666666667
2828,119,0.03966666666666667
4449,119,0.03966666666666667
3132,119,0.03966666666666667
3963,119,0.03966666666666667
119,119,0.03966666666666667
4909,119,0.03966666666666667
3840,119,0.03966666666666667
3155,119,0.03966666666666667
1880,119,0.03966666666666667
2685,119,0.03966666666666667
2018,118,0.03933333333333333
1275,118,0.03933333333333333
2911,118,0.03933333333333333
1036,118,0.03933333333333333
6720,118,0.03933333333333333
7238,118,0.03933333333333333
5052,118,0.03933333333333333
2185,118,0.03933333333333333
7483,118,0.03933333333333333
2092,118,0.03933333333333333
5013,118,0.03933333333333333
717,118,0.03933333333333333
7325,118,0.03933333333333333
3017,118,0.03933333333333333
6116,118,0.03933333333333333
1877,118,0.03933333333333333
5151,118,0.03933333333333333
8481,118,0.03933333333333333
7152,118,0.03933333333333333
886,117,0.039
3404,117,0.039
1731,117,0.039
2558,117,0.039
1126,117,0.039
6114,117,0.039
6710,117,0.039
2017,117,0.039
5062,117,0.039
9716,117,0.039
3440,117,0.039
3148,117,0.039
6810,117,0.039
2240,117,0.039
1361,117,0.039
6966,117,0.039
2049,117,0.039
664,117,0.039
6899,117,0.039
1736,117,0.039
1211,117,0.039
2256,117,0.039
5711,117,0.039
6848,117,0.039
3900,117,0.039
5713,117,0.039
5345,117,0.039
5517,117,0.039
3770,117,0.039
1640,117,0.039
3151,116,0.03866666666666667
349,116,0.03866666666666667
6571,116,0.03866666666666667
2581,116,0.03866666666666667
3375,116,0.03866666666666667
7347,116,0.03866666666666667
2834,116,0.03866666666666667
1846,116,0.03866666666666667
4260,116,0.03866666666666667
1700,116,0.03866666666666667
2087,116,0.03866666666666667
6278,116,0.03866666666666667
4376,116,0.03866666666666667
407,116,0.03866666666666667
1419,116,0.03866666666666667
325,116,0.03866666666666667
5309,116,0.03866666666666667
827,116,0.03866666666666667
4204,116,0.03866666666666667
3606,116,0.03866666666666667
6199,116,0.03866666666666667
7734,116,0.03866666666666667
5439,116,0.03866666666666667
838,116,0.03866666666666667
3220,116,0.03866666666666667
852,116,0.03866666666666667
6452,116,0.03866666666666667
271,116,0.03866666666666667
8880,116,0.03866666666666667
1444,115,0.03833333333333333
3540,115,0.03833333333333333
3765,115,0.03833333333333333
1873,115,0.03833333333333333
1933,115,0.03833333333333333
2637,115,0.03833333333333333
5760,115,0.03833333333333333
5689,115,0.03833333333333333
1037,115,0.03833333333333333
1283,115,0.03833333333333333
6695,115,0.03833333333333333
6989,115,0.03833333333333333
377,115,0.03833333333333333
7303,115,0.03833333333333333
4461,115,0.03833333333333333
2136,115,0.03833333333333333
1622,115,0.03833333333333333
6166,115,0.03833333333333333
8888,115,0.03833333333333333
4691,115,0.03833333333333333
1387,115,0.03833333333333333
7146,114,0.038
2086,114,0.038
5601,114,0.038
1306,114,0.038
1481,114,0.038
2268,114,0.038
1511,114,0.038
273,114,0.038
6262,114,0.038
3454,114,0.038
5408,114,0.038
6250,114,0.038
5703,114,0.038
8366,114,0.038
1392,114,0.038
4405,114,0.038
389,114,0.038
2179,114,0.038
6359,114,0.038
4341,114,0.038
2992,114,0.038
6835,114,0.038
6409,114,0.038
5467,114,0.038
6596,114,0.038
4196,114,0.038
2811,114,0.038
7313,114,0.038
6567,114,0.038
8271,113,0.03766666666666667
1878,113,0.03766666666666667
8244,113,0.03766666666666667
4442,113,0.03766666666666667
4052,113,0.03766666666666667
3753,113,0.03766666666666667
4762,113,0.03766666666666667
6208,113,0.03766666666666667
5578,113,0.03766666666666667
2031,113,0.03766666666666667
8389,113,0.03766666666666667
5429,113,0.03766666666666667
5645,113,0.03766666666666667
9008,113,0.03766666666666667
7885,113,0.03766666666666667
4314,113,0.03766666666666667
6604,113,0.03766666666666667
5054,113,0.03766666666666667
1982,113,0.03766666666666667
2759,113,0.03766666666666667
4642,113,0.03766666666666667
4295,113,0.03766666666666667
7476,112,0.037333333333333336
4838,112,0.037333333333333336
6806,112,0.037333333333333336
2156,112,0.037333333333333336
3289,112,0.037333333333333336
5938,112,0.037333333333333336
9074,112,0.037333333333333336
5269,112,0.037333333333333336
1428,112,0.037333333333333336
1931,112,0.037333333333333336
8163,112,0.037333333333333336
1985,112,0.037333333333333336
8115,112,0.037333333333333336
9332,112,0.037333333333333336
893,112,0.037333333333333336
646,112,0.037333333333333336
8788,112,0.037333333333333336
3168,112,0.037333333333333336
2651,112,0.037333333333333336
4624,112,0.037333333333333336
5528,112,0.037333333333333336
3190,111,0.037
4036,111,0.037
6363,111,0.037
5386,111,0.037
765,111,0.037
2251,111,0.037
3184,111,0.037
5893,111,0.037
4600,111,0.037
4107,111,0.037
3470,111,0.037
7294,111,0.037
371,111,0.037
5112,111,0.037
2208,111,0.037
2601,111,0.037
3859,111,0.037
780,111,0.037
846,111,0.037
8189,111,0.037
4008,111,0.037
3941,111,0.037
2104,110,0.03666666666666667
3569,110,0.03666666666666667
246,110,0.03666666666666667
253,110,0.03666666666666667
7485,110,0.03666666666666667
6298,110,0.03666666666666667
2591,110,0.03666666666666667
1925,110,0.03666666666666667
395,110,0.03666666666666667
8951,110,0.03666666666666667
8191,110,0.03666666666666667
6656,110,0.03666666666666667
2790,110,0.03666666666666667
4692,110,0.03666666666666667
10211,110,0.03666666666666667
412,110,0.03666666666666667
7179,110,0.03666666666666667
3469,110,0.03666666666666667
4017,110,0.03666666666666667
9175,110,0.03666666666666667
2029,110,0.03666666666666667
4635,110,0.03666666666666667
6457,110,0.03666666666666667
4065,109,0.036333333333333336
2967,109,0.036333333333333336
237,109,0.036333333333333336
6234,109,0.036333333333333336
6818,109,0.036333333333333336
10012,109,0.036333333333333336
6191,109,0.036333333333333336
7158,109,0.036333333333333336
2926,109,0.036333333333333336
5953,109,0.036333333333333336
300,109,0.036333333333333336
3760,109,0.036333333333333336
5768,109,0.036333333333333336
3651,109,0.036333333333333336
7195,109,0.036333333333333336
6106,109,0.036333333333333336
287,109,0.036333333333333336
6102,109,0.036333333333333336
5414,109,0.036333333333333336
384,109,0.036333333333333336
5858,109,0.036333333333333336
5361,109,0.036333333333333336
6902,109,0.036333333333333336
5869,109,0.036333333333333336
6910,109,0.036333333333333336
6232,109,0.036333333333333336
3320,109,0.036333333333333336
439,109,0.036333333333333336
124,109,0.036333333333333336
5066,109,0.036333333333333336
5211,109,0.036333333333333336
3468,109,0.036333333333333336
1080,109,0.036333333333333336
1111,109,0.036333333333333336
2037,109,0.036333333333333336
2120,109,0.036333333333333336
3156,109,0.036333333333333336
1324,109,0.036333333333333336
6373,109,0.036333333333333336
3235,109,0.036333333333333336
1009,108,0.036
9082,108,0.036
1980,108,0.036
824,108,0.036
5915,108,0.036
7886,108,0.036
4429,108,0.036
4702,108,0.036
4898,108,0.036
6974,108,0.036
7496,108,0.036
1107,108,0.036
5006,108,0.036
7102,108,0.036
6676,108,0.036
2943,108,0.036
7638,108,0.036
3356,108,0.036
1427,108,0.036
1441,108,0.036
4356,108,0.036
4210,108,0.036
2183,108,0.036
5046,108,0.036
8150,108,0.036
5402,108,0.036
7446,107,0.035666666666666666
323,107,0.035666666666666666
332,107,0.035666666666666666
7816,107,0.035666666666666666
6069,107,0.035666666666666666
414,107,0.035666666666666666
5821,107,0.035666666666666666
2280,107,0.035666666666666666
3263,107,0.035666666666666666
1643,107,0.035666666666666666
5706,107,0.035666666666666666
3211,107,0.035666666666666666
4510,107,0.035666666666666666
5777,107,0.035666666666666666
9577,107,0.035666666666666666
6042,107,0.035666666666666666
5805,107,0.035666666666666666
156,107,0.035666666666666666
4802,107,0.035666666666666666
2778,107,0.035666666666666666
3575,107,0.035666666666666666
8084,107,0.035666666666666666
2162,107,0.035666666666666666
402,107,0.035666666666666666
1908,107,0.035666666666666666
1395,107,0.035666666666666666
7472,107,0.035666666666666666
2114,107,0.035666666666666666
3693,107,0.035666666666666666
2082,107,0.035666666666666666
3406,107,0.035666666666666666
3888,106,0.035333333333333335
5692,106,0.035333333333333335
8236,106,0.035333333333333335
3850,106,0.035333333333333335
3317,106,0.035333333333333335
1158,106,0.035333333333333335
3868,106,0.035333333333333335
8945,106,0.035333333333333335
1363,106,0.035333333333333335
3480,106,0.035333333333333335
1455,106,0.035333333333333335
3277,106,0.035333333333333335
1955,106,0.035333333333333335
4103,106,0.035333333333333335
6112,106,0.035333333333333335
770,106,0.035333333333333335
12140,106,0.035333333333333335
4298,106,0.035333333333333335
3338,106,0.035333333333333335
3300,106,0.035333333333333335
6706,105,0.035
1031,105,0.035
2325,105,0.035
6640,105,0.035
1184,105,0.035
5576,105,0.035
3230,105,0.035
5895,105,0.035
5406,105,0.035
773,105,0.035
4944,105,0.035
3282,105,0.035
5597,105,0.035
1482,105,0.035
8395,105,0.035
4112,105,0.035
9096,105,0.035
4321,105,0.035
7518,105,0.035
4043,105,0.035
1312,105,0.035
3998,105,0.035
3386,105,0.035
4190,105,0.035
1749,105,0.035
3872,105,0.035
3415,105,0.035
3489,105,0.035
4037,104,0.034666666666666665
4784,104,0.034666666666666665
2241,104,0.034666666666666665
1438,104,0.034666666666666665
6267,104,0.034666666666666665
9252,104,0.034666666666666665
4425,104,0.034666666666666665
3742,104,0.034666666666666665
4381,104,0.034666666666666665
1854,104,0.034666666666666665
6203,104,0.034666666666666665
1284,104,0.034666666666666665
6873,104,0.034666666666666665
5073,104,0.034666666666666665
1169,104,0.034666666666666665
9975,104,0.034666666666666665
7426,104,0.034666666666666665
1729,104,0.034666666666666665
3200,104,0.034666666666666665
317,104,0.034666666666666665
1932,104,0.034666666666666665
1712,104,0.034666666666666665
896,104,0.034666666666666665
3896,104,0.034666666666666665
2515,104,0.034666666666666665
6043,104,0.034666666666666665
7129,104,0.034666666666666665
8628,104,0.034666666666666665
2535,104,0.034666666666666665
1204,103,0.034333333333333334
5945,103,0.034333333333333334
2426,103,0.034333333333333334
4206,103,0.034333333333333334
6704,103,0.034333333333333334
8807,103,0.034333333333333334
251,103,0.034333333333333334
5465,103,0.034333333333333334
483,103,0.034333333333333334
4113,103,0.034333333333333334
709,103,0.034333333333333334
4060,103,0.034333333333333334
7343,103,0.034333333333333334
398,103,0.034333333333333334
1503,103,0.034333333333333334
5666,103,0.034333333333333334
1905,103,0.034333333333333334
3829,103,0.034333333333333334
4680,103,0.034333333333333334
6638,103,0.034333333333333334
7089,103,0.034333333333333334
318,103,0.034333333333333334
656,103,0.034333333333333334
358,103,0.034333333333333334
4472,103,0.034333333333333334
1739,103,0.034333333333333334
3141,103,0.034333333333333334
3135,103,0.034333333333333334
864,103,0.034333333333333334
1156,103,0.034333333333333334
7275,103,0.034333333333333334
5722,103,0.034333333333333334
4444,102,0.034
6388,102,0.034
8406,102,0.034
2507,102,0.034
7764,102,0.034
7702,102,0.034
3174,102,0.034
6821,102,0.034
6632,102,0.034
2424,102,0.034
6358,102,0.034
6051,102,0.034
6645,102,0.034
6320,102,0.034
11828,102,0.034
6140,102,0.034
7240,102,0.034
1702,102,0.034
10700,102,0.034
3052,102,0.034
3967,102,0.034
10370,102,0.034
2985,102,0.034
5765,102,0.034
4883,102,0.034
2986,102,0.034
902,102,0.034
3333,102,0.034
7740,101,0.033666666666666664
2158,101,0.033666666666666664
3756,101,0.033666666666666664
11150,101,0.033666666666666664
1936,101,0.033666666666666664
6192,101,0.033666666666666664
6919,101,0.033666666666666664
8110,101,0.033666666666666664
4106,101,0.033666666666666664
5497,101,0.033666666666666664
4836,101,0.033666666666666664
8049,101,0.033666666666666664
6822,101,0.033666666666666664
7737,101,0.033666666666666664
423,101,0.033666666666666664
2212,101,0.033666666666666664
1360,101,0.033666666666666664
2496,101,0.033666666666666664
7967,101,0.033666666666666664
2224,101,0.033666666666666664
7381,101,0.033666666666666664
4252,101,0.033666666666666664
238,100,0.03333333333333333
2274,100,0.03333333333333333
4475,100,0.03333333333333333
4491,100,0.03333333333333333
7085,100,0.03333333333333333
3903,100,0.03333333333333333
1956,100,0.03333333333333333
5567,100,0.03333333333333333
3521,100,0.03333333333333333
2999,100,0.03333333333333333
3977,100,0.03333333333333333
3054,100,0.03333333333333333
4240,100,0.03333333333333333
5482,100,0.03333333333333333
348,100,0.03333333333333333
6147,100,0.03333333333333333
6078,100,0.03333333333333333
7355,100,0.03333333333333333
7406,100,0.03333333333333333
4608,99,0.033
7427,99,0.033
6096,99,0.033
2414,99,0.033
6946,99,0.033
159,99,0.033
1088,99,0.033
3173,99,0.033
4817,99,0.033
4776,99,0.033
959,99,0.033
821,99,0.033
3325,99,0.033
7923,99,0.033
10371,99,0.033
8998,99,0.033
7385,99,0.033
1350,99,0.033
7131,99,0.033
8474,99,0.033
1734,99,0.033
6321,99,0.033
12152,99,0.033
268,99,0.033
4387,99,0.033
1491,99,0.033
5838,99,0.033
5512,99,0.033
6195,99,0.033
944,99,0.033
3318,99,0.033
4440,99,0.033
3012,99,0.033
2892,99,0.033
764,99,0.033
9908,98,0.03266666666666666
6451,98,0.03266666666666666
6125,98,0.03266666666666666
8461,98,0.03266666666666666
3114,98,0.03266666666666666
1498,98,0.03266666666666666
1486,98,0.03266666666666666
5604,98,0.03266666666666666
1442,98,0.03266666666666666
4708,98,0.03266666666666666
3934,98,0.03266666666666666
5579,98,0.03266666666666666
4596,98,0.03266666666666666
4378,98,0.03266666666666666
4200,98,0.03266666666666666
5163,98,0.03266666666666666
895,98,0.03266666666666666
1096,98,0.03266666666666666
5922,98,0.03266666666666666
2934,98,0.03266666666666666
6097,98,0.03266666666666666
989,98,0.03266666666666666
4487,98,0.03266666666666666
5533,98,0.03266666666666666
3882,98,0.03266666666666666
963,98,0.03266666666666666
7136,98,0.03266666666666666
1267,98,0.03266666666666666
405,98,0.03266666666666666
6825,98,0.03266666666666666
7246,98,0.03266666666666666
4837,98,0.03266666666666666
7003,98,0.03266666666666666
4940,98,0.03266666666666666
2181,97,0.03233333333333333
5115,97,0.03233333333333333
3885,97,0.03233333333333333
8134,97,0.03233333333333333
741,97,0.03233333333333333
7996,97,0.03233333333333333
6466,97,0.03233333333333333
11297,97,0.03233333333333333
5468,97,0.03233333333333333
7229,97,0.03233333333333333
5987,97,0.03233333333333333
6616,97,0.03233333333333333
10493,97,0.03233333333333333
4804,97,0.03233333333333333
4135,97,0.03233333333333333
11456,97,0.03233333333333333
2405,97,0.03233333333333333
4127,97,0.03233333333333333
6223,97,0.03233333333333333
2797,97,0.03233333333333333
3031,97,0.03233333333333333
5615,97,0.03233333333333333
3252,97,0.03233333333333333
10865,97,0.03233333333333333
3612,97,0.03233333333333333
5178,97,0.03233333333333333
6238,97,0.03233333333333333
941,97,0.03233333333333333
6980,97,0.03233333333333333
8328,97,0.03233333333333333
7296,97,0.03233333333333333
1404,96,0.032
3246,96,0.032
9289,96,0.032
4648,96,0.032
2857,96,0.032
2480,96,0.032
5536,96,0.032
8081,96,0.032
3147,96,0.032
4448,96,0.032
77,96,0.032
1957,96,0.032
7642,96,0.032
759,96,0.032
3956,96,0.032
5705,96,0.032
4283,96,0.032
3180,96,0.032
1774,96,0.032
3204,96,0.032
1122,96,0.032
1034,96,0.032
8984,96,0.032
1563,96,0.032
2397,96,0.032
1023,96,0.032
4259,95,0.03166666666666667
4286,95,0.03166666666666667
3191,95,0.03166666666666667
5470,95,0.03166666666666667
10429,95,0.03166666666666667
4525,95,0.03166666666666667
8380,95,0.03166666666666667
4810,95,0.03166666666666667
2192,95,0.03166666666666667
3958,95,0.03166666666666667
712,95,0.03166666666666667
6625,95,0.03166666666666667
725,95,0.03166666666666667
5946,95,0.03166666666666667
7301,95,0.03166666666666667
4768,95,0.03166666666666667
1732,95,0.03166666666666667
4942,95,0.03166666666666667
4900,95,0.03166666666666667
1479,95,0.03166666666666667
641,95,0.03166666666666667
11383,95,0.03166666666666667
410,95,0.03166666666666667
1357,95,0.03166666666666667
5403,95,0.03166666666666667
6187,95,0.03166666666666667
8797,95,0.03166666666666667
3515,95,0.03166666666666667
5516,95,0.03166666666666667
3585,95,0.03166666666666667
5841,95,0.03166666666666667
3457,95,0.03166666666666667
4723,95,0.03166666666666667
5727,95,0.03166666666666667
798,95,0.03166666666666667
1082,95,0.03166666666666667
678,94,0.03133333333333333
3283,94,0.03133333333333333
6871,94,0.03133333333333333
5623,94,0.03133333333333333
3040,94,0.03133333333333333
3323,94,0.03133333333333333
3284,94,0.03133333333333333
2869,94,0.03133333333333333
6168,94,0.03133333333333333
8902,94,0.03133333333333333
1071,94,0.03133333333333333
1019,94,0.03133333333333333
4790,94,0.03133333333333333
2560,94,0.03133333333333333
12011,94,0.03133333333333333
3777,94,0.03133333333333333
5999,94,0.03133333333333333
2787,94,0.03133333333333333
2180,94,0.03133333333333333
789,94,0.03133333333333333
2852,94,0.03133333333333333
1768,94,0.03133333333333333
2930,94,0.03133333333333333
4246,94,0.03133333333333333
5265,94,0.03133333333333333
4584,94,0.03133333333333333
10120,94,0.03133333333333333
2174,94,0.03133333333333333
8146,94,0.03133333333333333
3477,94,0.03133333333333333
2527,94,0.03133333333333333
5032,94,0.03133333333333333
8317,94,0.03133333333333333
8372,93,0.031
9323,93,0.031
6850,93,0.031
9235,93,0.031
5426,93,0.031
4403,93,0.031
2128,93,0.031
1189,93,0.031
9186,93,0.031
4038,93,0.031
2380,93,0.031
7474,93,0.031
11005,93,0.031
345,93,0.031
1017,93,0.031
3458,93,0.031
2107,93,0.031
1045,93,0.031
6246,93,0.031
73,93,0.031
1608,93,0.031
103,93,0.031
3763,93,0.031
1399,93,0.031
1136,93,0.031
1891,93,0.031
5433,93,0.031
3498,93,0.031
2635,93,0.031
1983,93,0.031
5524,93,0.031
4906,93,0.031
1114,93,0.031
5608,92,0.030666666666666665
7133,92,0.030666666666666665
3549,92,0.030666666666666665
11670,92,0.030666666666666665
8543,92,0.030666666666666665
45,92,0.030666666666666665
2597,92,0.030666666666666665
3860,92,0.030666666666666665
4205,92,0.030666666666666665
166,92,0.030666666666666665
2374,92,0.030666666666666665
3918,92,0.030666666666666665
6617,92,0.030666666666666665
3952,92,0.030666666666666665
2906,92,0.030666666666666665
9851,92,0.030666666666666665
999,92,0.030666666666666665
1714,92,0.030666666666666665
5146,92,0.030666666666666665
458,92,0.030666666666666665
2478,92,0.030666666666666665
7169,92,0.030666666666666665
7887,92,0.030666666666666665
91,92,0.030666666666666665
2493,92,0.030666666666666665
391,92,0.030666666666666665
6101,92,0.030666666666666665
1893,92,0.030666666666666665
2429,92,0.030666666666666665
6239,92,0.030666666666666665
7251,92,0.030666666666666665
2236,92,0.030666666666666665
1869,92,0.030666666666666665
2836,92,0.030666666666666665
6296,92,0.030666666666666665
2453,92,0.030666666666666665
3747,92,0.030666666666666665
3285,92,0.030666666666666665
4018,92,0.030666666666666665
8180,92,0.030666666666666665
903,91,0.030333333333333334
4006,91,0.030333333333333334
7952,91,0.030333333333333334
883,91,0.030333333333333334
7213,91,0.030333333333333334
8004,91,0.030333333333333334
3911,91,0.030333333333333334
8300,91,0.030333333333333334
8373,91,0.030333333333333334
7082,91,0.030333333333333334
2842,91,0.030333333333333334
7796,91,0.030333333333333334
4919,91,0.030333333333333334
802,91,0.030333333333333334
9344,91,0.030333333333333334
1181,91,0.030333333333333334
751,91,0.030333333333333334
4881,91,0.030333333333333334
2247,91,0.030333333333333334
2974,91,0.030333333333333334
1979,91,0.030333333333333334
2807,91,0.030333333333333334
3432,91,0.030333333333333334
4777,91,0.030333333333333334
2888,91,0.030333333333333334
3113,91,0.030333333333333334
506,91,0.030333333333333334
2097,91,0.030333333333333334
4363,91,0.030333333333333334
445,91,0.030333333333333334
1937,91,0.030333333333333334
2595,91,0.030333333333333334
4305,91,0.030333333333333334
4304,91,0.030333333333333334
2135,91,0.030333333333333334
5551,91,0.030333333333333334
6636,91,0.030333333333333334
6056,91,0.030333333333333334
2574,91,0.030333333333333334
850,91,0.030333333333333334
8731,91,0.030333333333333334
7580,91,0.030333333333333334
5804,90,0.03
1497,90,0.03
5480,90,0.03
974,90,0.03
2855,90,0.03
3373,90,0.03
336,90,0.03
2238,90,0.03
5889,90,0.03
3290,90,0.03
3732,90,0.03
9085,90,0.03
2863,90,0.03
1879,90,0.03
5431,90,0.03
3199,90,0.03
4640,90,0.03
1364,90,0.03
3449,90,0.03
5095,90,0.03
6380,90,0.03
2138,90,0.03
5295,90,0.03
9144,89,0.029666666666666668
1313,89,0.029666666666666668
2645,89,0.029666666666666668
2239,89,0.029666666666666668
2616,89,0.029666666666666668
6110,89,0.029666666666666668
4895,89,0.029666666666666668
1644,89,0.029666666666666668
9157,89,0.029666666666666668
3917,89,0.029666666666666668
359,89,0.029666666666666668
1423,89,0.029666666666666668
10338,89,0.029666666666666668
7141,89,0.029666666666666668
11258,89,0.029666666666666668
1549,89,0.029666666666666668
6568,89,0.029666666666666668
6903,89,0.029666666666666668
7377,89,0.029666666666666668
1162,89,0.029666666666666668
10907,89,0.029666666666666668
261,89,0.029666666666666668
4012,88,0.029333333333333333
4005,88,0.029333333333333333
380,88,0.029333333333333333
6226,88,0.029333333333333333
9356,88,0.029333333333333333
6218,88,0.029333333333333333
9369,88,0.029333333333333333
1303,88,0.029333333333333333
1867,88,0.029333333333333333
2084,88,0.029333333333333333
2870,88,0.029333333333333333
5283,88,0.029333333333333333
3466,88,0.029333333333333333
891,88,0.029333333333333333
2311,88,0.029333333333333333
2315,88,0.029333333333333333
7181,88,0.029333333333333333
3188,88,0.029333333333333333
3485,88,0.029333333333333333
368,88,0.029333333333333333
6435,88,0.029333333333333333
12154,88,0.029333333333333333
6400,88,0.029333333333333333
1981,88,0.029333333333333333
3942,88,0.029333333333333333
8100,88,0.029333333333333333
1141,88,0.029333333333333333
1681,88,0.029333333333333333
3142,88,0.029333333333333333
6866,88,0.029333333333333333
1033,88,0.029333333333333333
8415,88,0.029333333333333333
8611,88,0.029333333333333333
4303,88,0.029333333333333333
12153,87,0.029
1871,87,0.029
3973,87,0.029
3755,87,0.029
2257,87,0.029
9665,87,0.029
2973,87,0.029
5904,87,0.029
6045,87,0.029
6682,87,0.029
8736,87,0.029
3245,87,0.029
11197,87,0.029
3927,87,0.029
4969,87,0.029
12393,87,0.029
4195,87,0.029
5569,87,0.029
7408,87,0.029
5587,87,0.029
3205,87,0.029
5914,87,0.029
7421,87,0.029
1857,87,0.029
3118,87,0.029
8387,87,0.029
8140,86,0.028666666666666667
5113,86,0.028666666666666667
9619,86,0.028666666666666667
3097,86,0.028666666666666667
901,86,0.028666666666666667
2067,86,0.028666666666666667
6894,86,0.028666666666666667
2916,86,0.028666666666666667
1986,86,0.028666666666666667
8151,86,0.028666666666666667
7928,86,0.028666666666666667
5022,86,0.028666666666666667
7356,86,0.028666666666666667
2896,86,0.028666666666666667
1425,86,0.028666666666666667
5127,86,0.028666666666666667
7429,86,0.028666666666666667
877,86,0.028666666666666667
8791,86,0.028666666666666667
3766,86,0.028666666666666667
6525,86,0.028666666666666667
8280,86,0.028666666666666667
5892,86,0.028666666666666667
4736,86,0.028666666666666667
3863,86,0.028666666666666667
1453,86,0.028666666666666667
3201,86,0.028666666666666667
3313,86,0.028666666666666667
8491,86,0.028666666666666667
1263,86,0.028666666666666667
5057,86,0.028666666666666667
9132,86,0.028666666666666667
5503,86,0.028666666666666667
3124,86,0.028666666666666667
4719,85,0.028333333333333332
5936,85,0.028333333333333332
4770,85,0.028333333333333332
8957,85,0.028333333333333332
2077,85,0.028333333333333332
3794,85,0.028333333333333332
4683,85,0.028333333333333332
4696,85,0.028333333333333332
7879,85,0.028333333333333332
4163,85,0.028333333333333332
3790,85,0.028333333333333332
758,85,0.028333333333333332
8890,85,0.028333333333333332
4769,85,0.028333333333333332
5312,85,0.028333333333333332
8622,85,0.028333333333333332
2848,85,0.028333333333333332
8185,85,0.028333333333333332
3551,85,0.028333333333333332
1906,85,0.028333333333333332
4364,85,0.028333333333333332
5299,85,0.028333333333333332
5526,85,0.028333333333333332
2459,85,0.028333333333333332
7613,85,0.028333333333333332
857,85,0.028333333333333332
9331,85,0.028333333333333332
4782,85,0.028333333333333332
4803,85,0.028333333333333332
9501,85,0.028333333333333332
6646,85,0.028333333333333332
912,85,0.028333333333333332
6294,85,0.028333333333333332
5317,85,0.028333333333333332
4761,85,0.028333333333333332
8092,85,0.028333333333333332
6216,85,0.028333333333333332
5472,84,0.028
4220,84,0.028
4430,84,0.028
10173,84,0.028
6189,84,0.028
7394,84,0.028
10187,84,0.028
6605,84,0.028
7124,84,0.028
9095,84,0.028
1851,84,0.028
2109,84,0.028
7128,84,0.028
3849,84,0.028
6967,84,0.028
1183,84,0.028
3714,84,0.028
6366,84,0.028
4886,84,0.028
811,84,0.028
4901,84,0.028
4408,84,0.028
2688,84,0.028
11294,84,0.028
3005,84,0.028
9329,84,0.028
3004,84,0.028
3423,84,0.028
356,84,0.028
5776,84,0.028
2190,84,0.028
8887,84,0.028
9720,84,0.028
4192,84,0.028
9034,84,0.028
5418,83,0.027666666666666666
480,83,0.027666666666666666
12243,83,0.027666666666666666
4011,83,0.027666666666666666
3045,83,0.027666666666666666
4710,83,0.027666666666666666
5199,83,0.027666666666666666
4445,83,0.027666666666666666
3837,83,0.027666666666666666
7950,83,0.027666666666666666
1110,83,0.027666666666666666
2925,83,0.027666666666666666
7575,83,0.027666666666666666
2889,83,0.027666666666666666
5960,83,0.027666666666666666
2750,83,0.027666666666666666
7537,83,0.027666666666666666
8766,83,0.027666666666666666
8390,83,0.027666666666666666
2044,83,0.027666666666666666
2297,83,0.027666666666666666
7636,83,0.027666666666666666
6221,83,0.027666666666666666
11030,83,0.027666666666666666
2612,83,0.027666666666666666
6402,83,0.027666666666666666
10470,83,0.027666666666666666
2618,83,0.027666666666666666
3362,82,0.027333333333333334
8494,82,0.027333333333333334
9621,82,0.027333333333333334
1929,82,0.027333333333333334
4918,82,0.027333333333333334
1192,82,0.027333333333333334
1061,82,0.027333333333333334
2246,82,0.027333333333333334
5921,82,0.027333333333333334
4485,82,0.027333333333333334
7162,82,0.027333333333333334
10001,82,0.027333333333333334
1757,82,0.027333333333333334
6778,82,0.027333333333333334
6059,82,0.027333333333333334
6381,82,0.027333333333333334
4148,82,0.027333333333333334
1697,82,0.027333333333333334
2615,82,0.027333333333333334
3193,82,0.027333333333333334
6271,82,0.027333333333333334
3143,82,0.027333333333333334
5294,82,0.027333333333333334
6219,82,0.027333333333333334
6179,82,0.027333333333333334
1686,82,0.027333333333333334
9237,82,0.027333333333333334
5105,82,0.027333333333333334
9282,82,0.027333333333333334
5064,82,0.027333333333333334
6708,82,0.027333333333333334
6758,82,0.027333333333333334
5799,82,0.027333333333333334
8333,82,0.027333333333333334
1079,82,0.027333333333333334
2890,82,0.027333333333333334
907,82,0.027333333333333334
7637,82,0.027333333333333334
7716,82,0.027333333333333334
4830,82,0.027333333333333334
12015,82,0.027333333333333334
8005,82,0.027333333333333334
5624,82,0.027333333333333334
5654,82,0.027333333333333334
2116,82,0.027333333333333334
2961,82,0.027333333333333334
7948,82,0.027333333333333334
8682,81,0.027
1987,81,0.027
2820,81,0.027
990,81,0.027
291,81,0.027
2792,81,0.027
6268,81,0.027
2982,81,0.027
8840,81,0.027
5566,81,0.027
527,81,0.027
3634,81,0.027
2715,81,0.027
8485,81,0.027
12002,81,0.027
6030,81,0.027
7850,81,0.027
6215,81,0.027
3291,81,0.027
6248,81,0.027
5605,81,0.027
6325,81,0.027
2027,81,0.027
5778,81,0.027
9992,81,0.027
1964,81,0.027
3788,81,0.027
10054,81,0.027
3001,80,0.02666666666666667
6574,80,0.02666666666666667
